Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomarrow
1/28/2014,16.5,33.6,0,8.6,13.2,43,19,15,46,24,1019.3,1014.6,0,1,23.3,31.5,No
1/29/2014,17.1,34.8,0,8.6,13.2,41,20,28,46,21,1017.4,1012.1,1,1,23.4,32.7,No
1/30/2014,16.5,34.6,0,9.6,13.3,56,20,15,47,21,1017.2,1012.5,1,0,22.9,32.6,No
1/31/2014,17,35.1,0,15.4,11.3,48,26,11,44,23,1014.1,1009.7,4,NA,23.2,32.1,No
2/1/2014,18.1,36.6,0,12,13,46,26,17,NA,NA,1012.2,1008.4,0,1,23.9,34,No
2/2/2014,18.6,36.4,0,13.8,12.8,37,19,20,NA,23,1013.2,1009.1,4,3,23.8,34,No
2/3/2014,18,35.6,0,11.2,13,39,17,20,47,23,1013.4,1009.4,1,1,24,32.9,No
2/4/2014,19.6,35.9,0,11.8,12.4,54,24,15,54,25,1013.6,1010,3,1,23.3,32.6,No
2/5/2014,20,33.6,0,13.4,10.2,48,19,20,44,29,1016.4,1012.5,3,7,25.2,32.2,No
2/6/2014,19.6,30.6,0,10.8,3.9,33,20,11,48,32,1016.1,1012.3,7,7,21.5,29,No
2/7/2014,18.2,33.7,0,8,12.9,35,22,6,58,27,1015.6,1012.2,2,3,21.9,30.8,No
2/8/2014,19.8,35.9,0,12,12.8,39,31,6,57,18,1017.3,1013.2,0,1,23.4,33.5,No
2/9/2014,20.2,36.8,0,11.2,12.9,39,28,6,53,29,1018.3,1014.1,0,1,24.4,34.6,No
2/10/2014,23.6,40,0,12,10.6,83,19,2,60,24,1014.6,1010.7,0,2,27.4,38,No
2/11/2014,21.4,36.1,3.6,13.2,12,46,28,11,57,21,1016.1,1011.5,4,1,23.9,33.7,Yes
2/12/2014,22.3,39,0,10.8,12.5,52,28,6,51,22,1014.2,1010.2,1,1,25.4,35.7,No
2/13/2014,22.2,38,0,12.8,NA,NA,35,22,44,22,1013.1,1007.7,6,6,25.6,36.6,No
2/14/2014,25.4,35.5,0,NA,NA,44,31,17,55,31,1006.1,1002.6,1,NA,26,34.2,No
2/15/2014,26,39.8,0,NA,NA,41,26,20,43,22,1001.3,997.9,NA,2,29.5,38,No
2/16/2014,27.8,39.9,0,NA,NA,83,20,24,38,24,1001.4,998.2,NA,3,30.4,37.4,No
2/17/2014,20,32.3,5.2,44.2,8.2,33,0,6,93,48,1008.4,1006.3,7,4,21,30.7,Yes
2/18/2014,21,35.7,0,7.4,8.9,61,33,17,64,36,1009.6,1005.1,5,3,26.5,34,No
2/19/2014,23,31.6,1.2,8.6,2.9,61,30,13,68,78,1006.2,1003.3,7,7,26,27.1,Yes
2/20/2014,22.3,26.2,23.8,6.4,NA,30,17,15,93,74,1007.9,1009.3,8,7,23.1,24.7,Yes
2/21/2014,16.4,31.4,NA,NA,NA,37,17,17,53,17,1013.6,1012.2,8,NA,20.1,29.8,NA
2/22/2014,16.7,29,NA,NA,NA,28,11,6,67,44,1014.9,1013.5,6,1,22.6,28.7,NA
2/23/2014,20.4,32,1,17,NA,33,20,13,55,27,1018,1014.9,4,1,24.3,30.7,No
2/24/2014,17,32.4,0,10.6,12.4,31,22,13,50,25,1018.1,1013.9,0,4,22.4,30.9,No
2/25/2014,19,32.5,0,8.6,12.4,33,19,6,64,31,1016.5,1011.7,1,6,22.1,30.5,No
2/26/2014,20.4,30,0,9.8,5.4,44,31,9,57,34,1015.1,1012,4,7,23.4,29.7,No
2/27/2014,21.8,34.4,0,6.4,NA,33,24,11,55,31,1015,1012.5,7,6,25.6,33.4,No
2/28/2014,20.5,29.5,0.8,NA,NA,37,9,13,77,38,1018.1,1015.5,8,7,21.3,28,No
3/1/2014,20.7,31.7,NA,NA,NA,37,9,24,64,34,1015.8,1012.4,1,8,23.2,30.2,NA
3/2/2014,19.8,33.9,NA,NA,NA,37,24,7,57,30,1016.1,1013.1,NA,1,23.4,32.3,NA
3/3/2014,21,33,0.2,32.2,7.6,44,19,9,56,35,1020.3,1017.6,3,6,24.9,31.2,No
3/4/2014,19.6,30.2,0,10.6,8.6,39,28,7,43,30,1023.3,1019.5,4,7,23.1,29.4,No
3/5/2014,20.7,32.4,0,8.6,10,33,17,7,57,29,1018.8,1014.7,4,3,22.1,30.9,No
3/6/2014,21.2,34.2,0,9,NA,44,26,11,55,29,1017,1013.6,4,3,23.9,32.9,No
3/7/2014,20.3,32.9,0,NA,NA,46,24,13,63,31,1018.4,1015.8,NA,4,23.5,31.5,No
3/8/2014,19.1,33.1,0,NA,NA,41,20,20,56,26,1020,1016,2,2,22.5,31.4,No
3/9/2014,17.7,32.8,0,31.4,11.3,44,26,17,49,23,1020.5,1015.8,1,5,22.8,31.2,No
3/10/2014,16.7,33.8,0,11.2,11.6,44,22,17,46,19,1020.5,1016.4,1,1,22.7,31.8,No
3/11/2014,17.6,33.1,0,10.8,11.5,46,19,15,51,24,1020.6,1016.5,1,3,23.2,30.6,No
3/12/2014,17.4,32.6,0,9.2,11.7,31,15,6,56,24,1018.5,1014.7,1,3,22.2,30.9,No
3/13/2014,19.1,32.8,0,9.2,NA,37,24,9,53,29,1017.9,1013.8,1,3,23.3,31.1,No
3/14/2014,20,27.6,NA,NA,NA,35,17,9,55,39,1017.9,1014.4,2,2,22.4,27.3,NA
3/15/2014,17.2,32.9,NA,NA,NA,35,26,17,61,25,1014.6,1009.6,NA,NA,22.1,32.2,NA
3/16/2014,21.9,34.3,NA,NA,NA,80,31,15,49,42,1009.6,1006.6,NA,1,25.1,29.8,NA
3/17/2014,15.6,30.8,1,34.2,11.5,37,13,20,50,21,1016.9,1014.5,0,1,21.1,30.3,No
3/18/2014,14.9,34.5,0,9.6,9.8,33,17,11,57,33,1019.7,1016.6,1,5,23,33.2,No
3/19/2014,21,35.4,0,8.4,9.4,67,26,7,60,33,1020.4,1016.6,1,6,26.3,34.3,No
3/20/2014,19.5,24.4,8.2,9.2,NA,39,13,15,61,56,1022.3,1020.7,7,7,22,23.8,Yes
3/21/2014,18.3,29.7,2,NA,NA,30,11,7,76,38,1020.1,1016.3,7,NA,21.2,28.7,Yes
3/22/2014,17.2,31.8,0,NA,NA,37,20,11,67,33,1017.9,1014.7,NA,NA,22.4,30.7,No
3/23/2014,18.6,33.3,0,18,10.1,46,24,7,65,29,1017.3,1012.5,1,5,23.1,31.9,No
3/24/2014,18.3,28.9,6.2,8.6,5.8,35,20,7,94,45,1015.2,1011.5,8,6,18.6,28.4,Yes
3/25/2014,17.5,25,1,5.4,0.1,39,13,28,80,82,1017.2,1016.3,7,8,19.7,20.9,No
3/26/2014,18.2,20.8,14.2,4,0,46,17,20,94,92,1018.3,1017,8,8,19.1,19.2,Yes
3/27/2014,18.9,23.3,36.6,4.8,NA,35,24,7,78,93,1018.4,1016.7,7,8,20.8,19.9,Yes
3/28/2014,18.3,26.5,NA,NA,NA,30,19,20,83,61,1014.8,1012.3,1,3,20.8,25.1,NA
3/29/2014,15.8,29.5,20.2,NA,NA,26,11,15,90,40,1016.8,1014,NA,NA,19.6,29.1,Yes
3/30/2014,18.2,31.6,0,NA,NA,24,13,11,70,32,1017.7,1015.1,NA,NA,22.4,31,No
3/31/2014,19.1,31.2,0,18.4,10.1,31,19,13,77,41,1019.7,1015.9,1,5,22.3,30.7,No
4/1/2014,18.8,30.5,0,5.2,9.8,35,17,11,77,46,1019.1,1015.6,1,7,22.3,29.4,No
4/2/2014,20.4,31.3,0,5.6,9.4,39,24,13,69,40,1017.5,1014.2,3,4,22.8,29.9,No
4/3/2014,18.8,31.9,0,6,NA,33,20,6,72,38,1017.5,1014.6,0,3,23.1,31,No
4/4/2014,21.2,30.7,NA,NA,NA,48,26,15,66,42,1017.8,1015,3,6,23.4,29.6,NA
4/5/2014,20.3,31,NA,NA,NA,54,24,17,73,46,1018.7,1015.5,5,1,23,30.5,NA
4/6/2014,19.1,29.6,4.8,17.4,10.6,41,2,24,80,25,1018.1,1015.3,1,1,23.6,28.8,Yes
4/7/2014,14.6,28.7,0,7,10.4,33,19,9,52,33,1020.9,1017.1,1,3,21.9,28.1,No
4/8/2014,14.1,28.2,0,7.2,11,28,19,9,51,33,1021.5,1016.8,5,6,20.3,27.5,No
4/9/2014,14.4,28.5,0,6.2,10.4,30,19,7,61,37,1020,1014.9,1,7,22.1,27.9,No
4/10/2014,17.9,27.4,0,5.6,NA,37,26,19,63,45,1016.7,1012.3,7,7,22.3,26.7,No
4/11/2014,18.6,30.2,0.4,NA,NA,39,19,20,65,40,1010.5,1005.9,1,7,22.2,28.8,No
4/12/2014,15.6,27,0,NA,NA,41,20,15,70,41,1012.2,1010.1,NA,NA,20.7,25.9,No
4/13/2014,12.5,29.5,0,NA,NA,30,17,2,56,27,1014.6,1010.4,NA,6,21.7,29.3,No
4/14/2014,16.3,28.5,0,23,10.5,33,24,13,52,32,1015.4,1012,1,4,22.9,28,No
4/15/2014,14,26.2,0,6.4,8.6,30,24,13,59,36,1017.8,1014.3,2,4,19.9,25.7,No
4/16/2014,13.9,27.4,0,4.4,10.8,31,17,20,50,27,1017.6,1014.4,1,3,21.1,26,No
4/17/2014,11.6,26.1,0,5.2,NA,35,15,17,53,27,1018.9,1016,1,4,20.4,25.7,No
4/18/2014,7.8,25.9,0,NA,NA,44,4,30,49,24,1018.2,1014.5,NA,NA,19,25.6,No
4/19/2014,9.8,26.6,0,NA,NA,35,9,20,45,25,1018,1014.1,NA,NA,19.3,25.9,No
4/20/2014,10.1,26.5,0,14.2,11,35,13,17,46,28,1018.3,1015.8,0,1,20.8,25.8,No
4/21/2014,9,27.6,0,5.2,10.9,20,9,11,44,23,1021.1,1017.1,1,2,19.1,27.2,No
4/22/2014,11.4,29.8,0,5,10,35,22,17,51,31,1020.4,1016.3,7,7,22.6,28.4,No
4/23/2014,15.2,30.2,0,6.2,10.4,39,17,19,55,24,1019.4,1014.3,1,3,21.6,29.3,No
4/24/2014,14.7,30.5,0,5.8,NA,30,20,9,51,21,1016.9,1013,1,5,22.2,29.7,No
4/25/2014,17.7,30,NA,NA,NA,37,24,11,58,26,1018.4,1014.8,1,NA,21.1,29.2,NA
4/26/2014,13.7,27.7,NA,NA,NA,33,13,19,62,39,1018.9,1014.1,NA,NA,18.9,26.8,NA
4/27/2014,17.4,20.5,NA,NA,NA,31,11,22,86,87,1020.6,1018.4,8,8,18.4,19.3,NA
4/28/2014,13.7,26.1,4.8,18,8.2,30,4,7,65,46,1022.6,1018.3,1,6,20.2,25.4,Yes
4/29/2014,12.2,26.9,0,3.8,10.3,33,17,9,66,35,1019.8,1015.1,1,7,19,26.3,No
4/30/2014,16.4,19.5,0,5.6,0.7,31,13,13,76,83,1015.8,1013,7,7,17.6,18.6,No
5/1/2014,10.9,22.9,0.6,0.6,NA,24,0,7,99,37,1016.7,1013,8,1,14.3,22.1,No
5/2/2014,9.7,21.5,0,NA,NA,39,15,28,61,35,1010.1,1004.9,NA,1,16,20.6,No
5/3/2014,8.4,14.3,0.6,NA,NA,61,33,35,69,42,1006.3,1005.3,7,8,11.7,13.7,No
5/4/2014,6.3,15.9,0,11.6,4.2,37,24,19,66,51,1013.9,1013.6,7,6,11,15.2,No
5/5/2014,4.6,17.4,0,2.4,8.6,46,11,24,59,32,1022,1019.9,6,6,11.3,16.3,No
5/6/2014,1.9,18.7,0,3.6,7,35,0,22,59,38,1023.5,1019.3,1,7,11.1,17.1,No
5/7/2014,6.4,22.8,0,3.4,9,26,13,15,59,27,1021.7,1018.5,5,4,13.1,22.6,No
5/8/2014,10.1,23.5,0,3.8,NA,26,9,11,64,30,1023.5,1019.7,5,5,14.5,22.8,No
5/9/2014,8.9,23.7,0,NA,NA,33,22,9,50,28,1024.4,1020.9,NA,NA,16.5,22.4,No
5/10/2014,11.8,24.7,0,NA,NA,33,17,15,58,32,1025.2,1021,NA,NA,16.2,23.1,No
5/11/2014,12.9,24.4,0,NA,NA,26,17,0,67,44,1024.6,1021.6,8,6,17.7,23.4,No
5/12/2014,10.8,26,0,15.2,10,31,22,9,58,27,1027,1023.7,2,2,18.1,25,No
5/13/2014,9.1,25.4,0,4.8,10.5,30,7,20,55,20,1028.6,1023.7,0,1,17.3,24.7,No
5/14/2014,9.5,24.4,0,5.2,10.5,33,20,7,50,29,1027.1,1023,0,1,18.5,24,No
5/15/2014,10.7,25.4,0,4.2,NA,30,17,13,51,21,1027.6,1023.7,1,1,17.6,24.6,No
5/16/2014,10,25.2,0,NA,NA,48,13,17,53,20,1029.4,1025.3,NA,NA,17.9,24.4,No
5/17/2014,9.6,25.1,0,NA,NA,35,19,9,53,28,1030.3,1025.8,NA,1,17.7,24.7,No
5/18/2014,12,24,0,17,3,37,19,13,60,37,1029.4,1025.7,6,7,17.2,23.5,No
5/19/2014,13.4,24.9,0,3.6,5.5,31,15,13,57,31,1028.2,1023.6,7,7,18.3,23.7,No
5/20/2014,13.5,22,0,4,0,30,13,11,57,41,1025.6,1022.1,7,7,17.5,21.7,No
5/21/2014,9.8,26.4,0,3.2,9.9,31,11,11,58,30,1024.2,1020.9,0,2,17.5,25.4,No
5/22/2014,10.8,26.2,0,3.8,NA,35,15,13,56,41,1024.7,1019.5,1,6,17.8,23.9,No
5/23/2014,15,25.3,NA,NA,NA,33,19,19,83,80,1021.1,1015.9,8,5,18.5,18.8,NA
5/24/2014,10.2,25.6,NA,NA,NA,22,9,7,85,37,1019.4,1015.8,NA,1,16.8,25.2,NA
5/25/2014,10.8,27,0.8,NA,NA,26,9,13,70,32,1021.8,1019.2,NA,NA,17.4,26.4,No
5/26/2014,11.8,27.6,0,12.4,9.9,26,19,11,56,27,1024.4,1020.7,6,6,19.9,27.2,No
5/27/2014,14.2,25.9,0,5,9.9,50,28,35,64,34,1022.2,1015,6,1,19.1,25.1,No
5/28/2014,14.6,24.7,0.4,6.2,7.7,50,15,15,71,37,1018.5,1016.7,5,6,18.9,24.4,No
5/29/2014,8.7,25.2,0,2.8,NA,31,9,11,59,26,1022.6,1019.5,1,NA,15.8,24.4,No
5/30/2014,10.4,26.3,0,NA,NA,33,20,6,56,45,1023.7,1020.3,NA,NA,17.8,24.7,No
5/31/2014,13.7,24.1,0,NA,NA,31,13,15,66,45,1023.9,1019.2,NA,5,16.5,22.8,No
6/1/2014,15.2,21.4,0,12.2,2.5,50,35,9,63,87,1019.3,1016.9,5,7,19.2,18.5,No
6/2/2014,14.9,18.6,7.2,1.6,2.8,28,0,15,89,69,1019,1017.8,7,7,15.5,17.4,Yes
6/3/2014,5.2,19.3,0.2,1.4,9.2,28,0,11,96,43,1021.9,1019.6,2,1,11,18.4,No
6/4/2014,5.3,16.9,0,2.2,6.3,17,2,9,84,50,1024.7,1023.2,3,7,9.9,16.4,No
6/5/2014,4,19.5,0,1,NA,20,9,9,82,45,1025.4,1022.1,1,1,11.3,18.9,No
6/6/2014,4.9,21.5,0,NA,NA,19,17,9,75,40,1024.3,1021,NA,NA,12.7,20.5,No
6/7/2014,6.9,22,0,NA,NA,28,2,20,78,40,1024.9,1021.6,NA,2,12.8,21.3,No
6/8/2014,4.7,21.3,0,NA,NA,30,13,20,71,36,1024.2,1021.7,NA,2,13.4,20.9,No
6/9/2014,5.9,21.4,0,11,9.9,35,19,20,54,21,1025.2,1022.4,1,1,13.7,20.8,No
6/10/2014,7.3,22.7,0,4.6,10,35,17,22,52,34,1026.3,1021.4,2,3,15.6,22.3,No
6/11/2014,7.1,20.8,0,5,9.8,31,19,15,59,34,1025.3,1020.5,1,1,13.2,20.1,No
6/12/2014,7.2,22,0,3.4,NA,37,22,11,54,36,1022.1,1018.1,2,3,14.3,21.4,No
6/13/2014,10.5,21.5,NA,NA,NA,39,19,13,65,49,1019.5,1015.1,4,8,14.3,20.3,NA
6/14/2014,13,16.7,NA,NA,NA,28,9,13,97,76,1015.7,1013.6,8,7,13.2,15.8,NA
6/15/2014,6.6,13.6,15.2,8.8,3.7,35,13,22,99,75,1018.5,1017.8,8,6,8,13,Yes
6/16/2014,4.8,16,0,0.6,8.8,35,13,24,86,51,1024.8,1023.4,2,3,10.4,15.5,No
6/17/2014,3.1,17.2,0,3.2,9.9,44,13,24,83,50,1027.6,1025.3,1,1,9.5,16.7,No
6/18/2014,2.4,21.7,0,1.8,9.8,20,15,7,72,34,1029,1026.1,0,1,11.5,20.9,No
6/19/2014,6.8,21.2,0,2.2,NA,22,11,9,75,41,1028.4,1023.7,6,7,13,20.1,No
6/20/2014,12.9,23.1,NA,NA,NA,39,22,19,82,38,1022.8,1018.5,8,8,15.5,21.7,NA
6/21/2014,11.6,22.1,NA,NA,NA,28,19,7,80,46,1021.4,1018.7,8,1,13.8,21.5,NA
6/22/2014,5.3,20.4,NA,NA,NA,26,6,11,87,34,1022.4,1019,NA,NA,12.3,19.6,NA
6/23/2014,5.3,21.4,0.4,10.2,9.2,37,15,19,70,26,1019.2,1014.5,4,7,11.6,20.9,No
6/24/2014,7.4,15.9,0,3.4,9.5,46,28,28,50,32,1018.3,1016.2,4,3,11.3,15.6,No
6/25/2014,2.7,17.4,0,4,9.3,39,7,28,64,40,1022.5,1020.9,1,1,9.4,17,No
6/26/2014,1.2,18.7,0,2.8,NA,24,9,13,72,38,1027.5,1023.8,1,0,8.5,17.7,No
6/27/2014,2.1,20.7,NA,NA,NA,28,15,11,71,22,1024.6,1018.6,NA,NA,9.2,20,NA
6/28/2014,8.6,22.5,NA,NA,NA,59,30,20,63,65,1013.2,1007.4,3,8,15.5,15.9,NA
6/29/2014,5.1,15.2,0.8,10,9.6,44,24,28,57,35,1016,1013.8,1,4,9.6,14.3,No
6/30/2014,5.2,15.2,0,4,8.5,46,13,28,66,39,1021.6,1020.9,1,4,8.9,13.1,No
7/1/2014,0.2,15.4,0,2.8,9.9,41,11,20,66,45,1028.7,1026.2,1,1,8.3,14.6,No
7/2/2014,0.4,16.3,0,2.8,9.7,26,0,9,80,41,1028.8,1024.8,1,1,6.2,15.6,No
7/3/2014,2,20.6,0,2,NA,22,11,6,62,27,1028.4,1024.1,0,0,9.8,20.4,No
7/4/2014,3.3,21.9,0,NA,NA,31,13,11,57,22,1025,1020.2,NA,NA,11.4,20.9,No
7/5/2014,5.3,19.9,0,NA,NA,50,7,37,69,24,1019.9,1017.4,5,NA,11.4,18.8,No
7/6/2014,0.8,14.8,0,NA,NA,41,11,30,69,35,1020.4,1016.4,4,1,7.4,14,No
7/7/2014,2.6,15.8,0,13,9.3,41,17,24,56,39,1019.4,1016.5,3,1,10.8,15.2,No
7/8/2014,-0.8,18,0,3.2,9.9,19,13,6,68,23,1019.4,1014.5,0,0,7.5,17,No
7/9/2014,1.8,22.3,0,3.2,10,44,24,26,38,10,1012.3,1006.6,0,0,10.9,21.5,No
7/10/2014,5.3,15,0,4.8,NA,56,28,37,43,31,1015.2,1015.6,1,5,9.2,13.8,No
7/11/2014,-1.2,15.8,0,NA,NA,37,11,17,58,34,1023.2,1021.2,NA,NA,7.2,15.4,No
7/12/2014,-0.3,16.8,0,NA,NA,43,9,24,63,28,1024.4,1021.6,NA,NA,7.1,16.4,No
7/13/2014,1.4,17.1,0,9.4,9.9,35,20,24,60,22,1025.9,1024.2,1,2,8.2,16.8,No
7/14/2014,2.7,20.2,0,3.2,8.9,33,15,6,54,33,1029.9,1025.7,1,7,10.2,19.7,No
7/15/2014,10.2,21.6,0,4,4.2,37,19,22,56,33,1024.2,1019.7,6,7,13.8,19.8,No
7/16/2014,11.9,18.7,5,4.6,7.2,39,13,17,94,54,1019.1,1017,6,3,12.6,17.8,Yes
7/17/2014,2.8,18.2,0,2,NA,39,7,26,84,30,1020.2,1016.6,1,2,8.8,17.4,No
7/18/2014,6.9,12.8,0,NA,NA,59,44,35,58,40,1019.5,1019.1,NA,NA,8.6,12,No
7/19/2014,-0.4,15.6,0,NA,NA,46,19,30,80,28,1023.8,1021.3,NA,NA,5.3,14.9,No
7/20/2014,0,17.1,0,NA,NA,33,6,22,65,38,1024.2,1022.2,NA,NA,7.1,16.8,No
7/21/2014,2.7,20.5,0,NA,9,30,17,7,65,40,1024.4,1020.3,NA,4,12.7,19.3,No
7/22/2014,4.9,20.6,0,15.8,8.5,28,11,0,74,35,1023.1,1019.5,3,2,12.1,20.3,No
7/23/2014,5.3,20.8,0,2.8,8.3,28,19,11,59,32,1024.4,1019.5,6,7,12.5,20.8,No
7/24/2014,11.4,23.3,0,4,NA,46,22,24,65,35,1022.4,1018.9,7,3,14.2,22.1,No
7/25/2014,12.5,24.6,NA,NA,NA,43,26,15,73,35,1025.5,1022,NA,NA,14.9,23.5,NA
7/26/2014,14.8,23.1,NA,NA,NA,37,24,24,68,50,1025.6,1022.2,NA,1,16.2,21.7,NA
7/27/2014,2.5,19.7,0,12.2,10,48,0,20,69,26,1026.8,1023.6,0,1,11.9,19,No
7/28/2014,0.3,18.9,0,5.2,10.4,37,9,17,62,30,1025.8,1021.6,1,1,9.6,18.8,No
7/29/2014,2.5,21,0,3.4,10.5,28,11,11,53,21,1024.7,1020.5,0,1,11.3,20.6,No
7/30/2014,3.5,22.6,0,3.6,10.4,28,11,13,47,18,1024.3,1020.1,0,0,11.9,22,No
7/31/2014,4.1,24.8,0,4,NA,33,13,17,42,11,1021.5,1014.5,0,0,12.7,24.2,No
8/1/2014,8.2,22.8,0,NA,NA,52,15,35,36,29,1014.1,1014,NA,NA,15.1,19.8,No
8/2/2014,-0.5,15.7,0,NA,NA,48,22,19,49,22,1026.6,1025.2,NA,NA,8.6,15.3,No
8/3/2014,0,20,0,NA,10.4,30,17,11,43,25,1030.8,1027.2,NA,NA,10.3,19.7,No
8/4/2014,8.9,20.7,0,20.6,5,37,24,13,50,36,1031.7,1028,7,7,15.4,20.1,No
8/5/2014,6.8,21.3,0,3.4,9.8,33,13,17,52,33,1032.8,1029.5,3,2,14.5,19.2,No
8/6/2014,5.9,21.3,0,4.2,10.5,31,13,11,48,26,1032.9,1028.6,0,1,14.7,20.5,No
8/7/2014,-0.2,21,0,3.8,NA,35,0,26,49,16,1030.4,1026.6,0,1,9.9,20.3,No
8/8/2014,1.6,22.2,0,NA,NA,28,15,6,36,19,1030.3,1027,NA,NA,12.6,21.9,No
8/9/2014,5.1,23,0,NA,10.5,30,13,6,49,22,1031.2,1026.8,NA,NA,14.3,22.8,No
8/10/2014,2.6,22.4,0,13.4,9.5,35,13,24,57,17,1026.8,1022.3,3,6,13,21.9,No
8/11/2014,2.1,20.2,0,3.6,10.6,37,6,28,43,23,1024.3,1021.5,1,1,9.6,19.7,No
8/12/2014,-0.2,19.1,0,5,9.9,33,2,15,43,21,1026.3,1023.2,1,2,8.2,18.4,No
8/13/2014,5,20.4,0,4.2,5.3,28,17,7,48,31,1029.1,1026.4,6,7,13.7,19.8,No
8/14/2014,8.4,21.8,0,3.8,NA,35,28,19,45,21,1031.5,1027.6,6,5,14.5,20.4,No
8/15/2014,8.4,21.9,NA,NA,NA,35,17,17,57,30,1028.4,1022.5,NA,8,12.8,21.3,NA
8/16/2014,11.3,14.3,NA,NA,NA,46,17,19,85,89,1019.5,1013.7,8,8,12.5,13.2,NA
8/17/2014,6.9,16.8,NA,NA,NA,46,13,37,70,54,1012.9,1009,NA,8,11.7,15.3,NA
8/18/2014,7.8,15.1,27.4,15,2.8,48,20,31,96,66,1012.5,1011.3,8,7,10.6,14.8,Yes
8/19/2014,9.5,16.4,0.4,2,4.9,33,26,20,82,66,1017.2,1016.1,7,7,11.8,15.5,No
8/20/2014,4.8,20.2,0,2,10.8,31,13,17,65,38,1022.6,1019.3,1,1,12.7,19,No
8/21/2014,7.3,22,0,3.8,NA,31,11,2,54,36,1024.5,1021.1,1,5,15.1,20.2,No
8/22/2014,8.5,22,NA,NA,NA,46,9,2,56,32,1027.8,1023.5,NA,NA,15.4,21.1,NA
8/23/2014,7.9,21.5,NA,NA,NA,35,22,28,50,44,1027,1024.7,NA,8,17.3,19.4,NA
8/24/2014,9.2,23.1,0,13,NA,35,17,15,50,27,1027,1022.9,1,NA,17.3,22.1,No
8/25/2014,6.4,23.1,NA,NA,NA,39,11,20,62,23,1024.8,1019.9,NA,NA,15.5,22.8,NA
8/26/2014,6.2,22,NA,NA,NA,37,13,13,69,26,1019.9,1016,8,8,14.4,21.2,NA
8/27/2014,11.2,15.6,NA,NA,NA,44,26,22,73,78,1019.3,1018.8,8,8,13.3,13.7,NA
8/28/2014,8.3,22.2,0,19,NA,39,19,22,63,40,1022.2,1020.7,1,5,15.1,21.1,No
8/29/2014,3.7,20.9,0,NA,NA,52,19,33,46,27,1026,1021.5,NA,NA,14.2,19.4,No
8/30/2014,3.1,22.3,0,NA,NA,35,13,15,51,33,1023.3,1018.7,NA,NA,13.2,21.7,No
8/31/2014,5,23.8,0,NA,NA,37,9,13,58,28,1020.3,1016.7,NA,8,16.1,23,No
9/1/2014,6.3,24.9,0,19.6,10,31,17,13,50,17,1018.8,1014,1,4,16.6,24.1,No
9/2/2014,11.8,19.2,0,5.8,7.6,63,17,39,45,26,1011.6,1012.4,7,4,16.1,18,No
9/3/2014,4.8,19.2,0,6.4,10.9,56,26,35,55,11,1017.4,1013.8,1,1,10.6,18.4,No
9/4/2014,1.8,20,0,6.4,NA,37,11,19,40,16,1017.6,1013.6,1,1,11.8,18.8,No
9/5/2014,4.4,21.5,0,NA,NA,46,19,31,40,20,1019.5,1017.3,8,NA,14.6,20.3,No
9/6/2014,6.5,22.9,0,NA,NA,39,22,17,43,28,1025.6,1022,NA,8,16.2,21.7,No
9/7/2014,8.6,23.8,0,18.4,9.4,39,28,7,41,24,1027,1022.8,5,6,16.9,22.7,No
9/8/2014,10,24.9,0,5,9.3,35,20,17,49,29,1026.2,1020.5,4,6,16.8,23.7,No
9/9/2014,10.8,26.4,0,6.4,11,48,30,31,52,28,1021.6,1014.5,1,1,18.3,25.3,No
9/10/2014,16.1,25.4,0,7.8,10.5,56,22,31,45,16,1014,1013.1,2,1,21.1,24.7,No
9/11/2014,5.6,25.3,0,8.2,NA,46,30,26,36,18,1019.5,1016.7,0,0,18.3,24,No
9/12/2014,5.8,27.4,0,NA,NA,30,19,7,35,8,1022.6,1018.9,NA,NA,19.8,26.6,No
9/13/2014,9.8,26.5,0,NA,NA,46,24,9,54,28,1024.4,1020.1,NA,8,19.1,25.2,No
9/14/2014,11.8,27.6,0,NA,NA,35,20,11,54,18,1022.4,1017,NA,8,19.3,27.4,No
9/15/2014,12.1,29,0,26.8,11.1,33,22,6,43,8,1017.8,1012.4,1,1,20.7,28.4,No
9/16/2014,12.2,27.1,0.2,7.6,10.7,57,20,41,32,9,1013.7,1010.7,1,1,20.8,26.1,No
9/17/2014,7.6,23.9,0,8.8,11.6,54,20,28,32,17,1016.9,1013.9,1,5,18.7,23,No
9/18/2014,5.2,23.1,0,8,NA,43,24,28,25,12,1022.2,1017.7,0,0,17.2,22.1,No
9/19/2014,3.5,22.4,0,NA,NA,43,6,20,24,16,1022.3,1017.6,NA,8,16.9,21.8,No
9/20/2014,3.9,24.2,0,NA,NA,43,9,15,22,12,1022.6,1018.5,NA,NA,17.7,23.4,No
9/21/2014,10.6,24.2,0,22.6,NA,37,24,15,39,15,1026.8,1022.8,6,7,17.5,22.6,No
9/22/2014,13.3,24,0,6,3.5,35,24,4,39,26,1028.9,1024.6,7,7,17.9,23,No
9/23/2014,11.6,26.9,0,6.6,10.6,33,19,19,39,18,1028,1022.5,1,3,19.5,25.5,No
9/24/2014,10.9,27.2,0,8,11,NA,33,19,41,27,1023.4,1016.9,0,5,20.3,25.6,No
